Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1992","1992","1000 tonnes","6985.67","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1993","1993","1000 tonnes","7804.63","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1994","1994","1000 tonnes","8158.94","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1995","1995","1000 tonnes","8169.95","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1996","1996","1000 tonnes","8565.66","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1997","1997","1000 tonnes","8327.56","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1998","1998","1000 tonnes","9152.38","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1999","1999","1000 tonnes","10071.34","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","2000","2000","1000 tonnes","10516.01","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","2001","2001","1000 tonnes","10903.24","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","2002","2002","1000 tonnes","11789.92","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","2003","2003","1000 tonnes","12613.69","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","2004","2004","1000 tonnes","13953.18","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","2005","2005","1000 tonnes","14717.34","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","2006","2006","1000 tonnes","15135.5","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","2007","2007","1000 tonnes","16078.94","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","2008","2008","1000 tonnes","17089.77","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","2009","2009","1000 tonnes","18457.31","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1961","1961","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1962","1962","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1963","1963","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1964","1964","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1965","1965","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1966","1966","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1967","1967","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1968","1968","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1969","1969","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1970","1970","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1971","1971","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1972","1972","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1973","1973","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1974","1974","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1975","1975","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1976","1976","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1977","1977","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1978","1978","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1979","1979","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1980","1980","1000 tonnes","1","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1981","1981","1000 tonnes","2","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1982","1982","1000 tonnes","1","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1983","1983","1000 tonnes","1","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1984","1984","1000 tonnes","2","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1985","1985","1000 tonnes","2","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1986","1986","1000 tonnes","2","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1987","1987","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1988","1988","1000 tonnes","0","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1989","1989","1000 tonnes","1","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1990","1990","1000 tonnes","1","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2928","Miscellaneous","1991","1991","1000 tonnes","1","I","Imputed value"
